code,year,wpei,S,MAC
TLS,1979,0.193,-0.8069999999999999,31.005
TLS,1980,0.193,-0.8069999999999999,31.005
TLS,1981,0.193,-0.8069999999999999,31.007
TLS,1982,0.193,-0.8069999999999999,31.008
TLS,1983,0.193,-0.8069999999999999,31.008
TLS,1984,0.193,-0.8069999999999999,31.008
TLS,1985,0.193,-0.8069999999999999,31.008
TLS,1986,0.193,-0.8069999999999999,31.008
TLS,1987,0.193,-0.8069999999999999,31.008
TLS,1988,0.193,-0.8069999999999999,31.008
TLS,1989,0.207,-0.793,31.009
TLS,1990,0.216,-0.784,31.009
TLS,1991,0.216,-0.784,31.009
TLS,1992,0.216,-0.784,31.009
TLS,1993,0.216,-0.784,31.009
TLS,1994,0.216,-0.784,31.01
TLS,1995,0.216,-0.784,31.01
TLS,1996,0.216,-0.784,31.01
TLS,1997,0.216,-0.784,31.01
TLS,1998,0.216,-0.784,31.01
TLS,1999,0.226,-0.774,31.01
TLS,2000,0.538,-0.46199999999999997,31.01
TLS,2001,0.579,-0.42100000000000004,30.961
TLS,2003,0.727,-0.273,30.993
TLS,2004,0.727,-0.273,30.986
TLS,2005,0.727,-0.273,30.963
TLS,2006,0.732,-0.268,30.916
TLS,2007,0.753,-0.247,30.869
TLS,2008,0.754,-0.246,30.807
TLS,2009,0.756,-0.244,30.728
TLS,2010,0.755,-0.245,30.653
TLS,2011,0.755,-0.245,30.511
TLS,2012,0.773,-0.22699999999999998,30.358
TLS,2013,0.778,-0.22199999999999998,30.237
TLS,2014,0.749,-0.251,30.108
TLS,2015,0.739,-0.261,29.987
TLS,2016,0.748,-0.252,29.904
TLS,2017,0.726,-0.274,29.837
TLS,2018,0.739,-0.261,29.769
TLS,2019,0.749,-0.251,29.696
TLS,2020,0.733,-0.267,29.64
TLS,2021,0.735,-0.265,29.589
TLS,2022,0.755,-0.245,29.498
TLS,2023,0.757,-0.243,29.409
ECU,1950,0.223,-0.777,29.652
ECU,1951,0.223,-0.777,29.653
ECU,1952,0.223,-0.777,29.655
ECU,1953,0.223,-0.777,29.656
ECU,1954,0.223,-0.777,29.658
ECU,1955,0.223,-0.777,29.661
ECU,1956,0.223,-0.777,29.663
ECU,1957,0.223,-0.777,29.666
ECU,1958,0.223,-0.777,29.669
ECU,1959,0.223,-0.777,29.672
ECU,1960,0.232,-0.768,29.677
ECU,1961,0.232,-0.768,29.682
ECU,1962,0.235,-0.765,29.687
ECU,1963,0.226,-0.774,29.693
ECU,1964,0.247,-0.753,29.698
ECU,1965,0.247,-0.753,29.704
ECU,1966,0.249,-0.751,29.709
ECU,1967,0.252,-0.748,29.706
ECU,1968,0.249,-0.751,29.697
ECU,1969,0.282,-0.718,29.685
ECU,1970,0.291,-0.7090000000000001,29.66
ECU,1971,0.291,-0.7090000000000001,29.625
ECU,1972,0.291,-0.7090000000000001,29.573
ECU,1973,0.283,-0.7170000000000001,29.514
ECU,1974,0.311,-0.6890000000000001,29.446
ECU,1975,0.311,-0.6890000000000001,29.368
ECU,1976,0.311,-0.6890000000000001,29.28
ECU,1977,0.315,-0.685,29.185
ECU,1978,0.32,-0.6799999999999999,29.104
ECU,1979,0.402,-0.598,29.006
ECU,1980,0.519,-0.481,28.902
ECU,1981,0.519,-0.481,28.831
ECU,1982,0.525,-0.475,28.803
ECU,1983,0.525,-0.475,28.734
ECU,1984,0.534,-0.46599999999999997,28.669
ECU,1985,0.534,-0.46599999999999997,28.573
ECU,1986,0.521,-0.479,28.479
ECU,1987,0.521,-0.479,28.413
ECU,1988,0.548,-0.45199999999999996,28.348
ECU,1989,0.548,-0.45199999999999996,28.247
ECU,1990,0.567,-0.43300000000000005,28.179
ECU,1991,0.567,-0.43300000000000005,28.082
ECU,1992,0.557,-0.44299999999999995,28.032
ECU,1993,0.572,-0.42800000000000005,27.936
ECU,1994,0.562,-0.43799999999999994,27.848
ECU,1995,0.562,-0.43799999999999994,27.783
ECU,1996,0.579,-0.42100000000000004,27.709
ECU,1997,0.587,-0.41300000000000003,27.698
ECU,1998,0.722,-0.278,27.638
ECU,1999,0.722,-0.278,27.57
ECU,2000,0.746,-0.254,27.49
ECU,2001,0.746,-0.254,27.411
ECU,2002,0.739,-0.261,27.315
ECU,2003,0.739,-0.261,27.242
ECU,2004,0.739,-0.261,27.185
ECU,2005,0.739,-0.261,27.118
ECU,2006,0.802,-0.19799999999999995,27.018
ECU,2007,0.813,-0.18700000000000006,26.921
ECU,2008,0.825,-0.17500000000000004,26.848
ECU,2009,0.845,-0.15500000000000003,26.792
ECU,2010,0.844,-0.15600000000000003,26.788
ECU,2011,0.847,-0.15300000000000002,26.796
ECU,2012,0.847,-0.15300000000000002,26.811
ECU,2013,0.844,-0.15600000000000003,26.933
ECU,2014,0.842,-0.15800000000000003,26.996
ECU,2015,0.844,-0.15600000000000003,26.933
ECU,2016,0.85,-0.15000000000000002,26.981
ECU,2017,0.854,-0.14600000000000002,26.995
ECU,2018,0.858,-0.14200000000000002,27.028
ECU,2019,0.834,-0.16600000000000004,27.132
ECU,2020,0.861,-0.139,27.253
ECU,2021,0.85,-0.15000000000000002,27.343
ECU,2022,0.831,-0.16900000000000004,27.351
ECU,2023,0.797,-0.20299999999999996,27.366
EGY,1950,0.227,-0.773,28.619
EGY,1951,0.227,-0.773,28.6
EGY,1952,0.267,-0.733,28.58
EGY,1953,0.284,-0.716,28.561
EGY,1954,0.28,-0.72,28.545
EGY,1955,0.28,-0.72,28.543
EGY,1956,0.28,-0.72,28.54
EGY,1957,0.28,-0.72,28.533
EGY,1958,0.28,-0.72,28.524
EGY,1959,0.28,-0.72,28.545
EGY,1960,0.28,-0.72,28.551
EGY,1961,0.28,-0.72,28.529
EGY,1962,0.28,-0.72,28.553
EGY,1963,0.28,-0.72,28.5
EGY,1964,0.28,-0.72,28.481
EGY,1965,0.289,-0.7110000000000001,28.462
EGY,1966,0.289,-0.7110000000000001,28.359
EGY,1967,0.289,-0.7110000000000001,28.404
EGY,1968,0.289,-0.7110000000000001,28.449
EGY,1969,0.283,-0.7170000000000001,28.43
EGY,1970,0.301,-0.6990000000000001,28.511
EGY,1971,0.309,-0.6910000000000001,28.45
EGY,1972,0.314,-0.6859999999999999,28.428
EGY,1973,0.314,-0.6859999999999999,28.488
EGY,1974,0.314,-0.6859999999999999,28.429
EGY,1975,0.314,-0.6859999999999999,28.38
EGY,1976,0.311,-0.6890000000000001,28.411
EGY,1977,0.311,-0.6890000000000001,28.437
EGY,1978,0.311,-0.6890000000000001,28.42
EGY,1979,0.354,-0.646,28.418
EGY,1980,0.312,-0.688,28.398
EGY,1981,0.37,-0.63,28.383
EGY,1982,0.398,-0.602,28.354
EGY,1983,0.398,-0.602,28.317
EGY,1984,0.408,-0.5920000000000001,28.361
EGY,1985,0.408,-0.5920000000000001,28.35
EGY,1986,0.405,-0.595,28.394
EGY,1987,0.381,-0.619,28.402
EGY,1988,0.381,-0.619,28.38
EGY,1989,0.381,-0.619,28.345
EGY,1990,0.378,-0.622,28.327
EGY,1991,0.378,-0.622,28.227
EGY,1992,0.378,-0.622,28.162
EGY,1993,0.378,-0.622,28.094
EGY,1994,0.378,-0.622,28.033
EGY,1995,0.377,-0.623,28.016
EGY,1996,0.376,-0.624,27.99
EGY,1997,0.376,-0.624,27.964
EGY,1998,0.376,-0.624,27.982
EGY,1999,0.376,-0.624,27.93
EGY,2000,0.369,-0.631,27.87
EGY,2001,0.365,-0.635,27.867
EGY,2002,0.365,-0.635,27.858
EGY,2003,0.365,-0.635,27.811
EGY,2004,0.376,-0.624,27.774
EGY,2005,0.361,-0.639,27.751
EGY,2006,0.356,-0.644,27.696
EGY,2007,0.359,-0.641,27.67
EGY,2008,0.359,-0.641,27.637
EGY,2009,0.357,-0.643,27.605
EGY,2010,0.425,-0.575,27.618
EGY,2011,0.355,-0.645,27.623
EGY,2012,0.353,-0.647,27.669
EGY,2013,0.283,-0.7170000000000001,27.742
EGY,2014,0.309,-0.6910000000000001,27.799
EGY,2015,0.299,-0.7010000000000001,27.856
EGY,2016,0.307,-0.6930000000000001,27.888
EGY,2017,0.411,-0.589,27.938
EGY,2018,0.411,-0.589,27.967
EGY,2019,0.425,-0.575,28.023
EGY,2020,0.494,-0.506,27.999
EGY,2021,0.507,-0.493,27.998
EGY,2022,0.525,-0.475,27.995
EGY,2023,0.547,-0.45299999999999996,27.99
SLV,1950,0.141,-0.859,28.405
SLV,1951,0.141,-0.859,28.385
SLV,1952,0.141,-0.859,28.379
SLV,1953,0.141,-0.859,28.364
SLV,1954,0.141,-0.859,28.368
SLV,1955,0.141,-0.859,28.438
SLV,1956,0.141,-0.859,28.463
SLV,1957,0.141,-0.859,28.518
SLV,1958,0.141,-0.859,28.586
SLV,1959,0.141,-0.859,28.707
SLV,1960,0.142,-0.858,28.795
SLV,1961,0.143,-0.857,28.862
SLV,1962,0.21,-0.79,28.867
SLV,1963,0.21,-0.79,28.892
SLV,1964,0.202,-0.798,28.884
SLV,1965,0.202,-0.798,28.871
SLV,1966,0.249,-0.751,28.83
SLV,1967,0.249,-0.751,28.792
SLV,1968,0.195,-0.8049999999999999,28.79
SLV,1969,0.195,-0.8049999999999999,28.835
SLV,1970,0.236,-0.764,28.829
SLV,1971,0.236,-0.764,28.792
SLV,1972,0.231,-0.769,28.728
SLV,1973,0.22,-0.78,28.658
SLV,1974,0.231,-0.769,28.582
SLV,1975,0.231,-0.769,28.502
SLV,1976,0.23,-0.77,28.418
SLV,1977,0.219,-0.781,28.317
SLV,1978,0.228,-0.772,28.23
SLV,1979,0.236,-0.764,28.115
SLV,1980,0.31,-0.69,28.023
SLV,1981,0.321,-0.679,27.96
SLV,1982,0.321,-0.679,27.877
SLV,1983,0.321,-0.679,27.794
SLV,1984,0.321,-0.679,27.772
SLV,1985,0.321,-0.679,27.681
SLV,1986,0.364,-0.636,27.554
SLV,1987,0.363,-0.637,27.476
SLV,1988,0.396,-0.604,27.353
SLV,1989,0.396,-0.604,27.211
SLV,1990,0.406,-0.594,27.147
SLV,1991,0.384,-0.616,27.054
SLV,1992,0.463,-0.5369999999999999,27.032
SLV,1993,0.557,-0.44299999999999995,26.955
SLV,1994,0.602,-0.398,26.843
SLV,1995,0.602,-0.398,26.809
SLV,1996,0.604,-0.396,26.717
SLV,1997,0.639,-0.361,26.676
SLV,1998,0.671,-0.32899999999999996,26.671
SLV,1999,0.665,-0.33499999999999996,26.709
SLV,2000,0.63,-0.37,26.693
SLV,2001,0.63,-0.37,26.702
SLV,2002,0.633,-0.367,26.748
SLV,2003,0.64,-0.36,26.765
SLV,2004,0.64,-0.36,26.751
SLV,2005,0.65,-0.35,26.761
SLV,2006,0.689,-0.31100000000000005,26.737
SLV,2007,0.689,-0.31100000000000005,26.712
SLV,2008,0.689,-0.31100000000000005,26.71
SLV,2009,0.704,-0.29600000000000004,26.711
SLV,2010,0.71,-0.29000000000000004,26.749
SLV,2011,0.71,-0.29000000000000004,26.802
SLV,2012,0.738,-0.262,26.789
SLV,2013,0.763,-0.237,26.837
SLV,2014,0.754,-0.246,26.883
SLV,2015,0.763,-0.237,26.886
SLV,2016,0.763,-0.237,26.884
SLV,2017,0.776,-0.22399999999999998,27.0
SLV,2018,0.746,-0.254,27.098
SLV,2019,0.753,-0.247,27.1
SLV,2020,0.715,-0.28500000000000003,27.118
SLV,2021,0.657,-0.34299999999999997,27.118
SLV,2022,0.565,-0.43500000000000005,27.141
SLV,2023,0.532,-0.46799999999999997,27.141
GNQ,1950,0.057,-0.943,28.959
GNQ,1951,0.057,-0.943,28.947
GNQ,1952,0.057,-0.943,28.935
GNQ,1953,0.057,-0.943,28.921
GNQ,1954,0.057,-0.943,28.907
GNQ,1955,0.057,-0.943,28.892
GNQ,1956,0.057,-0.943,28.878
GNQ,1957,0.057,-0.943,28.863
GNQ,1958,0.057,-0.943,28.846
GNQ,1959,0.064,-0.9359999999999999,28.829
GNQ,1960,0.082,-0.918,28.812
GNQ,1961,0.082,-0.918,28.794
GNQ,1962,0.082,-0.918,28.777
GNQ,1963,0.086,-0.914,28.759
GNQ,1964,0.093,-0.907,28.742
GNQ,1965,0.093,-0.907,28.725
GNQ,1966,0.093,-0.907,28.707
GNQ,1967,0.093,-0.907,28.687
GNQ,1968,0.172,-0.8280000000000001,28.667
GNQ,1969,0.135,-0.865,28.644
GNQ,1970,0.142,-0.858,28.621
GNQ,1971,0.107,-0.893,28.597
GNQ,1972,0.107,-0.893,28.573
GNQ,1973,0.142,-0.858,28.549
GNQ,1974,0.142,-0.858,28.526
GNQ,1975,0.142,-0.858,28.503
GNQ,1976,0.142,-0.858,28.476
GNQ,1977,0.142,-0.858,28.447
GNQ,1978,0.141,-0.859,28.416
GNQ,1979,0.122,-0.878,28.382
GNQ,1980,0.302,-0.698,28.348
GNQ,1981,0.302,-0.698,28.314
GNQ,1982,0.302,-0.698,28.28
GNQ,1983,0.302,-0.698,28.245
GNQ,1984,0.322,-0.6779999999999999,28.252
GNQ,1985,0.322,-0.6779999999999999,28.257
GNQ,1986,0.322,-0.6779999999999999,28.26
GNQ,1987,0.322,-0.6779999999999999,28.261
GNQ,1988,0.385,-0.615,28.26
GNQ,1989,0.385,-0.615,28.258
GNQ,1990,0.385,-0.615,28.254
GNQ,1991,0.385,-0.615,28.248
GNQ,1992,0.385,-0.615,28.243
GNQ,1993,0.364,-0.636,28.239
GNQ,1994,0.357,-0.643,28.235
GNQ,1995,0.365,-0.635,28.226
GNQ,1996,0.365,-0.635,28.216
GNQ,1997,0.365,-0.635,28.204
GNQ,1998,0.365,-0.635,28.181
GNQ,1999,0.349,-0.651,28.156
GNQ,2000,0.351,-0.649,28.121
GNQ,2001,0.351,-0.649,28.084
GNQ,2002,0.351,-0.649,28.015
GNQ,2003,0.351,-0.649,27.944
GNQ,2004,0.405,-0.595,27.872
GNQ,2005,0.405,-0.595,27.819
GNQ,2006,0.407,-0.593,27.765
GNQ,2007,0.407,-0.593,27.699
GNQ,2008,0.36,-0.64,27.645
GNQ,2009,0.36,-0.64,27.592
GNQ,2010,0.396,-0.604,27.554
GNQ,2011,0.396,-0.604,27.513
GNQ,2012,0.396,-0.604,27.486
GNQ,2013,0.46,-0.54,27.446
GNQ,2014,0.467,-0.5329999999999999,27.406
GNQ,2015,0.465,-0.5349999999999999,27.367
GNQ,2016,0.459,-0.5409999999999999,27.327
GNQ,2017,0.448,-0.552,27.301
GNQ,2018,0.45,-0.55,27.258
GNQ,2019,0.451,-0.5489999999999999,27.215
GNQ,2020,0.447,-0.5529999999999999,27.186
GNQ,2021,0.429,-0.571,27.142
GNQ,2022,0.457,-0.5429999999999999,27.095
GNQ,2023,0.492,-0.508,27.049
ERI,1950,0.265,-0.735,30.719
ERI,1951,0.265,-0.735,30.717
ERI,1952,0.226,-0.774,30.715
ERI,1953,0.192,-0.808,30.715
ERI,1954,0.192,-0.808,30.714
ERI,1955,0.192,-0.808,30.715
ERI,1956,0.192,-0.808,30.717
ERI,1957,0.192,-0.808,30.719
ERI,1958,0.188,-0.812,30.722
ERI,1959,0.188,-0.812,30.726
ERI,1960,0.186,-0.8140000000000001,30.73
ERI,1961,0.186,-0.8140000000000001,30.735
ERI,1962,0.169,-0.831,30.741
ERI,1963,0.168,-0.832,30.747
ERI,1964,0.168,-0.832,30.757
ERI,1965,0.168,-0.832,30.769
ERI,1966,0.168,-0.832,30.781
ERI,1967,0.168,-0.832,30.794
ERI,1968,0.168,-0.832,30.789
ERI,1969,0.168,-0.832,30.82
ERI,1970,0.179,-0.821,30.85
ERI,1971,0.179,-0.821,30.916
ERI,1972,0.179,-0.821,30.981
ERI,1973,0.179,-0.821,31.046
ERI,1974,0.159,-0.841,31.042
ERI,1975,0.159,-0.841,31.057
ERI,1976,0.157,-0.843,31.074
ERI,1977,0.155,-0.845,31.144
ERI,1978,0.164,-0.836,31.215
ERI,1979,0.164,-0.836,31.298
ERI,1980,0.16,-0.84,31.251
ERI,1981,0.16,-0.84,31.204
ERI,1982,0.16,-0.84,31.151
ERI,1983,0.16,-0.84,31.123
ERI,1984,0.16,-0.84,31.163
ERI,1985,0.16,-0.84,31.136
ERI,1986,0.16,-0.84,31.118
ERI,1987,0.16,-0.84,31.099
ERI,1988,0.16,-0.84,30.883
ERI,1989,0.16,-0.84,30.865
ERI,1990,0.171,-0.829,30.836
ERI,1991,0.205,-0.795,30.736
ERI,1992,0.242,-0.758,30.645
ERI,1993,0.247,-0.753,30.495
ERI,1994,0.382,-0.618,30.338
ERI,1995,0.37,-0.63,30.377
ERI,1996,0.37,-0.63,30.408
ERI,1997,0.37,-0.63,30.473
ERI,1998,0.366,-0.634,30.473
ERI,1999,0.371,-0.629,30.477
ERI,2000,0.353,-0.647,30.437
ERI,2001,0.306,-0.694,30.331
ERI,2002,0.306,-0.694,30.229
ERI,2003,0.168,-0.832,30.144
ERI,2004,0.168,-0.832,30.039
ERI,2005,0.165,-0.835,29.94
ERI,2006,0.165,-0.835,29.884
ERI,2007,0.164,-0.836,29.828
ERI,2008,0.164,-0.836,29.783
ERI,2009,0.164,-0.836,29.724
ERI,2010,0.164,-0.836,29.667
ERI,2011,0.164,-0.836,29.611
ERI,2012,0.153,-0.847,29.566
ERI,2013,0.157,-0.843,29.512
ERI,2014,0.157,-0.843,29.472
ERI,2015,0.157,-0.843,29.435
ERI,2016,0.156,-0.844,29.401
ERI,2017,0.16,-0.84,29.367
ERI,2018,0.166,-0.834,29.335
ERI,2019,0.157,-0.843,29.304
ERI,2020,0.156,-0.844,29.263
ERI,2021,0.174,-0.8260000000000001,29.235
ERI,2022,0.184,-0.8160000000000001,29.195
ERI,2023,0.186,-0.8140000000000001,29.169
EST,1950,0.347,-0.653,28.801
EST,1951,0.347,-0.653,28.818
EST,1952,0.347,-0.653,28.807
EST,1953,0.358,-0.642,28.832
EST,1954,0.426,-0.5740000000000001,28.853
EST,1955,0.43,-0.5700000000000001,28.776
EST,1956,0.445,-0.5549999999999999,28.627
EST,1957,0.446,-0.554,28.446
EST,1958,0.454,-0.546,28.156
EST,1959,0.454,-0.546,27.967
EST,1960,0.462,-0.538,27.826
EST,1961,0.462,-0.538,27.678
EST,1962,0.468,-0.532,27.584
EST,1963,0.468,-0.532,27.555
EST,1964,0.468,-0.532,27.432
EST,1965,0.48,-0.52,27.299
EST,1966,0.485,-0.515,27.267
EST,1967,0.491,-0.509,27.076
EST,1968,0.487,-0.513,26.959
EST,1969,0.478,-0.522,26.854
EST,1970,0.482,-0.518,26.721
EST,1971,0.481,-0.519,26.674
EST,1972,0.477,-0.523,26.605
EST,1973,0.481,-0.519,26.556
EST,1974,0.488,-0.512,26.379
EST,1975,0.484,-0.516,26.257
EST,1976,0.485,-0.515,26.177
EST,1977,0.478,-0.522,26.089
EST,1978,0.478,-0.522,25.945
EST,1979,0.482,-0.518,25.844
EST,1980,0.482,-0.518,25.7
EST,1981,0.482,-0.518,25.753
EST,1982,0.482,-0.518,25.884
EST,1983,0.482,-0.518,25.953
EST,1984,0.48,-0.52,25.905
EST,1985,0.496,-0.504,25.859
EST,1986,0.531,-0.469,25.913
EST,1987,0.525,-0.475,25.944
EST,1988,0.534,-0.46599999999999997,25.931
EST,1989,0.497,-0.503,25.741
EST,1990,0.77,-0.22999999999999998,25.555
EST,1991,0.809,-0.19099999999999995,25.316
EST,1992,0.81,-0.18999999999999995,25.305
EST,1993,0.882,-0.118,25.349
EST,1994,0.869,-0.131,25.421
EST,1995,0.884,-0.11599999999999999,25.564
EST,1996,0.885,-0.11499999999999999,25.807
EST,1997,0.885,-0.11499999999999999,26.121
EST,1998,0.885,-0.11499999999999999,26.33
EST,1999,0.899,-0.10099999999999998,26.544
EST,2000,0.907,-0.09299999999999997,26.892
EST,2001,0.908,-0.09199999999999997,27.112
EST,2002,0.908,-0.09199999999999997,27.408
EST,2003,0.911,-0.08899999999999997,27.581
EST,2004,0.911,-0.08899999999999997,27.771
EST,2005,0.911,-0.08899999999999997,28.044
EST,2006,0.911,-0.08899999999999997,28.211
EST,2007,0.913,-0.08699999999999997,28.372
EST,2008,0.918,-0.08199999999999996,28.604
EST,2009,0.919,-0.08099999999999996,28.883
EST,2010,0.921,-0.07899999999999996,29.182
EST,2011,0.914,-0.08599999999999997,29.404
EST,2012,0.915,-0.08499999999999996,29.499
EST,2013,0.922,-0.07799999999999996,29.526
EST,2014,0.926,-0.07399999999999995,29.613
EST,2015,0.932,-0.06799999999999995,29.889
EST,2016,0.942,-0.05800000000000005,30.158
EST,2017,0.943,-0.05700000000000005,30.357
EST,2018,0.948,-0.052000000000000046,30.498
EST,2019,0.946,-0.05400000000000005,30.605
EST,2020,0.948,-0.052000000000000046,30.724
EST,2021,0.945,-0.05500000000000005,30.88
EST,2022,0.941,-0.05900000000000005,30.95
EST,2023,0.942,-0.05800000000000005,30.959
SWZ,1950,0.284,-0.716,29.368
SWZ,1951,0.284,-0.716,29.363
SWZ,1952,0.284,-0.716,29.357
SWZ,1953,0.284,-0.716,29.351
SWZ,1954,0.284,-0.716,29.344
SWZ,1955,0.284,-0.716,29.338
SWZ,1956,0.284,-0.716,29.331
SWZ,1957,0.284,-0.716,29.325
SWZ,1958,0.284,-0.716,29.318
SWZ,1959,0.284,-0.716,29.31
SWZ,1960,0.301,-0.6990000000000001,29.302
SWZ,1961,0.333,-0.667,29.294
SWZ,1962,0.333,-0.667,29.287
SWZ,1963,0.333,-0.667,29.279
SWZ,1964,0.333,-0.667,29.272
SWZ,1965,0.334,-0.6659999999999999,29.265
SWZ,1966,0.337,-0.663,29.221
SWZ,1967,0.25,-0.75,29.175
SWZ,1968,0.256,-0.744,29.127
SWZ,1969,0.256,-0.744,29.078
SWZ,1970,0.256,-0.744,29.028
SWZ,1971,0.256,-0.744,28.978
SWZ,1972,0.279,-0.721,28.927
SWZ,1973,0.256,-0.744,28.888
SWZ,1974,0.321,-0.679,28.85
SWZ,1975,0.321,-0.679,28.808
SWZ,1976,0.321,-0.679,28.775
SWZ,1977,0.321,-0.679,28.724
SWZ,1978,0.321,-0.679,28.678
SWZ,1979,0.391,-0.609,28.634
SWZ,1980,0.391,-0.609,28.61
SWZ,1981,0.397,-0.603,28.592
SWZ,1982,0.397,-0.603,28.623
SWZ,1983,0.376,-0.624,28.623
SWZ,1984,0.372,-0.628,28.621
SWZ,1985,0.372,-0.628,28.672
SWZ,1986,0.372,-0.628,28.708
SWZ,1987,0.385,-0.615,28.682
SWZ,1988,0.383,-0.617,28.661
SWZ,1989,0.383,-0.617,28.624
SWZ,1990,0.362,-0.638,28.611
SWZ,1991,0.362,-0.638,28.593
SWZ,1992,0.304,-0.696,28.606
SWZ,1993,0.319,-0.681,28.59
SWZ,1994,0.319,-0.681,28.584
SWZ,1995,0.319,-0.681,28.558
SWZ,1996,0.313,-0.687,28.538
SWZ,1997,0.313,-0.687,28.525
SWZ,1998,0.313,-0.687,28.465
SWZ,1999,0.313,-0.687,28.38
SWZ,2000,0.294,-0.706,28.337
SWZ,2001,0.294,-0.706,28.318
SWZ,2002,0.294,-0.706,28.297
SWZ,2003,0.344,-0.656,28.258
SWZ,2004,0.344,-0.656,28.207
SWZ,2005,0.343,-0.657,28.195
SWZ,2006,0.353,-0.647,28.26
SWZ,2007,0.372,-0.628,28.235
SWZ,2008,0.372,-0.628,28.253
SWZ,2009,0.372,-0.628,28.243
SWZ,2010,0.373,-0.627,28.199
SWZ,2011,0.376,-0.624,28.17
SWZ,2012,0.376,-0.624,28.141
SWZ,2013,0.323,-0.677,28.094
SWZ,2014,0.323,-0.677,28.058
SWZ,2015,0.323,-0.677,28.038
SWZ,2016,0.323,-0.677,28.017
SWZ,2017,0.31,-0.69,27.995
SWZ,2018,0.317,-0.683,27.973
SWZ,2019,0.327,-0.673,27.951
SWZ,2020,0.325,-0.675,27.944
SWZ,2021,0.298,-0.702,27.925
SWZ,2022,0.276,-0.724,27.908
SWZ,2023,0.294,-0.706,27.891
ETH,1950,0.134,-0.866,29.976
ETH,1951,0.134,-0.866,29.976
ETH,1952,0.134,-0.866,29.975
ETH,1953,0.134,-0.866,29.974
ETH,1954,0.134,-0.866,29.972
ETH,1955,0.138,-0.862,29.97
ETH,1956,0.138,-0.862,29.969
ETH,1957,0.144,-0.856,29.967
ETH,1958,0.144,-0.856,29.965
ETH,1959,0.144,-0.856,29.932
ETH,1960,0.144,-0.856,29.898
ETH,1961,0.149,-0.851,29.863
ETH,1962,0.154,-0.846,29.83
ETH,1963,0.154,-0.846,29.797
ETH,1964,0.154,-0.846,29.702
ETH,1965,0.148,-0.852,29.607
ETH,1966,0.154,-0.846,29.559
ETH,1967,0.154,-0.846,29.51
ETH,1968,0.154,-0.846,29.46
ETH,1969,0.155,-0.845,29.336
ETH,1970,0.151,-0.849,29.297
ETH,1971,0.151,-0.849,29.254
ETH,1972,0.151,-0.849,29.207
ETH,1973,0.155,-0.845,29.217
ETH,1974,0.19,-0.81,29.151
ETH,1975,0.176,-0.8240000000000001,29.162
ETH,1976,0.184,-0.8160000000000001,29.171
ETH,1977,0.184,-0.8160000000000001,29.193
ETH,1978,0.184,-0.8160000000000001,29.285
ETH,1979,0.184,-0.8160000000000001,29.331
ETH,1980,0.184,-0.8160000000000001,29.413
ETH,1981,0.184,-0.8160000000000001,29.453
ETH,1982,0.184,-0.8160000000000001,29.463
ETH,1983,0.184,-0.8160000000000001,29.449
ETH,1984,0.184,-0.8160000000000001,29.433
ETH,1985,0.184,-0.8160000000000001,29.43
ETH,1986,0.184,-0.8160000000000001,29.491
ETH,1987,0.184,-0.8160000000000001,29.591
ETH,1988,0.185,-0.815,29.575
ETH,1989,0.185,-0.815,29.612
ETH,1990,0.185,-0.815,29.484
ETH,1991,0.354,-0.646,29.495
ETH,1992,0.466,-0.534,29.679
ETH,1993,0.469,-0.531,29.645
ETH,1994,0.468,-0.532,29.653
ETH,1995,0.467,-0.5329999999999999,29.721
ETH,1996,0.48,-0.52,29.565
ETH,1997,0.48,-0.52,29.58
ETH,1998,0.48,-0.52,29.62
ETH,1999,0.48,-0.52,29.505
ETH,2000,0.516,-0.484,29.58
ETH,2001,0.516,-0.484,29.462
ETH,2002,0.516,-0.484,29.448
ETH,2003,0.516,-0.484,29.536
ETH,2004,0.516,-0.484,29.462
ETH,2005,0.587,-0.41300000000000003,29.386
ETH,2006,0.597,-0.403,29.418
ETH,2007,0.597,-0.403,29.445
ETH,2008,0.597,-0.403,29.463
ETH,2009,0.599,-0.401,29.541
ETH,2010,0.622,-0.378,29.445
ETH,2011,0.629,-0.371,29.352
ETH,2012,0.632,-0.368,29.435
ETH,2013,0.662,-0.33799999999999997,29.468
ETH,2014,0.664,-0.33599999999999997,29.393
ETH,2015,0.669,-0.33099999999999996,29.343
ETH,2016,0.676,-0.32399999999999995,29.313
ETH,2017,0.703,-0.29700000000000004,29.288
ETH,2018,0.704,-0.29600000000000004,29.259
ETH,2019,0.722,-0.278,29.237
ETH,2020,0.71,-0.29000000000000004,29.193
ETH,2021,0.779,-0.22099999999999997,29.15
ETH,2022,0.761,-0.239,29.107
ETH,2023,0.735,-0.265,29.079
FJI,1950,0.311,-0.6890000000000001,28.626
FJI,1951,0.311,-0.6890000000000001,28.59
FJI,1952,0.311,-0.6890000000000001,28.517
FJI,1953,0.315,-0.685,28.689
FJI,1954,0.315,-0.685,28.72
FJI,1955,0.315,-0.685,28.768
FJI,1956,0.315,-0.685,28.838
FJI,1957,0.315,-0.685,28.824
FJI,1958,0.315,-0.685,28.794
FJI,1959,0.315,-0.685,28.784
FJI,1960,0.325,-0.675,28.773
FJI,1961,0.325,-0.675,28.966
FJI,1962,0.325,-0.675,28.574
FJI,1963,0.325,-0.675,28.645
FJI,1964,0.325,-0.675,28.848
FJI,1965,0.325,-0.675,28.818
FJI,1966,0.325,-0.675,28.845
